"SECONDS";"PID";"VALUE";"UNITS"
"1061.333254";"Calculated instant fuel consumption km/l.";"16.3235291685252";"km/l."
"1061.3338309";"Average speed";"158.444617384691";"km/h"
"1061.3339598";"Distance travelled (total)";"662.206911785889";"km"
"1061.3344183";"Fuel used";"0.000523070818905474";"l"
"1061.3345325";"Instant engine power (based on fuel consumption)";"22.4704483348358";"hp"
"1061.3459996";"Average fuel consumption (total)";"3.65316367867577";"l/100km"
"1061.3461592";"Average fuel consumption";"6.1069563174109";"l/100km"
"1061.3462663";"Fuel used (total)";"24.1916905389787";"l"
"1061.3464183";"Fuel used price";"0.000674761356388061";"€"
"1061.3646213";"Distance to empty";"136.867669773079";"km"
"1061.3649802";"Average fuel consumption km/l.";"16.3747691652715";"km/l."
"1061.3651899";"Fuel used price (total)";"31.2072807952825";"€"
"1061.3952352";"Absolute pedal position D";"24";"%"
"1061.3952352";"Engine fuel rate";"7.10000010579824";"l/h"
"1061.3952352";"Engine RPM";"1746";"rpm"
"1061.3952352";"Vehicle speed";"111";"km/h"
"1061.3969432";"Calculated instant fuel consumption";"6.21621630884506";"l/100km"
"1061.3970621";"Distance travelled";"0.0106163113333333";"km"
"1061.3972397";"Vehicle acceleration";"0";"m_sec2"
"1061.3981136";"Calculated instant fuel rate";"7.10000010579824";"l/h"
"1061.4000602";"Calculated instant fuel consumption km/l.";"16.0869562820248";"km/l."
"1061.4006736";"Average speed";"146.18264185584";"km/h"
"1061.4008182";"Distance travelled (total)";"662.208962933306";"km"
"1061.4013611";"Fuel used";"0.000655088023650461";"l"
"1061.4015665";"Instant engine power (based on fuel consumption)";"23.1217656778745";"hp"
"1061.4139822";"Average fuel consumption (total)";"3.65318077723076";"l/100km"
"1061.414173";"Average fuel consumption";"6.17058037468815";"l/100km"
"1061.4143027";"Fuel used (total)";"24.1918225561835";"l"
"1061.4144386";"Fuel used price";"0.000845063550509095";"€"
"1061.4310946";"Distance to empty";"136.867029169856";"km"
"1061.4314398";"Average fuel consumption km/l.";"16.2059310353046";"km/l."
"1061.431658";"Fuel used price (total)";"31.2074510974767";"€"
"1061.4624908";"Absolute pedal position D";"25";"%"
"1061.4624908";"Engine fuel rate";"7.60000011324883";"l/h"
"1061.4624908";"Engine RPM";"1742";"rpm"
"1061.4624908";"Vehicle speed";"111";"km/h"
"1061.4640653";"Calculated instant fuel consumption";"6.39639649171013";"l/100km"
"1061.464182";"Distance travelled";"0.0126857398333333";"km"
"1061.4643697";"Vehicle acceleration";"0";"m_sec2"
"1061.4653458";"Calculated instant fuel rate";"7.60000011324883";"l/h"
"1061.4672071";"Calculated instant fuel consumption km/l.";"15.6338025839396";"km/l."
"1061.4677545";"Average speed";"139.0082652527";"km/h"
"1061.4678721";"Distance travelled (total)";"662.211032361806";"km"
"1061.4690297";"Fuel used";"0.000797933403556801";"l"
"1061.4691879";"Instant engine power (based on fuel consumption)";"24.7500590354713";"hp"
"1061.4824739";"Average fuel consumption (total)";"3.65318929675669";"l/100km"
"1061.4826345";"Average fuel consumption";"6.29000290121143";"l/100km"
"1061.4827429";"Fuel used (total)";"24.1919654015634";"l"
"1061.4828533";"Fuel used price";"0.00102933409058827";"€"
"1061.4982589";"Distance to empty";"136.866709985136";"km"
"1061.4985239";"Average fuel consumption km/l.";"15.8982438594329";"km/l."
"1061.4987328";"Fuel used price (total)";"31.2076353680167";"€"
"1061.5850684";"Absolute pedal position D";"25";"%"
"1061.5850684";"Engine fuel rate";"7.65000011399388";"l/h"
"1061.5850684";"Engine RPM";"1744";"rpm"
"1061.5850684";"Vehicle speed";"111";"km/h"
"1061.5875232";"Calculated instant fuel consumption";"6.84684694887282";"l/100km"
"1061.5876621";"Distance travelled";"0.0164929905";"km"
"1061.587872";"Vehicle acceleration";"0";"m_sec2"
"1061.5887993";"Calculated instant fuel rate";"7.65000011399388";"l/h"
"1061.5899432";"Calculated instant fuel consumption km/l.";"14.6052629402594";"km/l."
"1061.5906874";"Average speed";"131.516641046201";"km/h"
"1061.5908302";"Distance travelled (total)";"662.214839612473";"km"
"1061.5915201";"Fuel used";"0.00105821679493533";"l"
"1061.5917058";"Instant engine power (based on fuel consumption)";"24.912888371231";"hp"
"1061.5990523";"Average fuel consumption (total)";"3.65318986444346";"l/100km"
"1061.5992481";"Average fuel consumption";"6.41616082259506";"l/100km"
"1061.5993798";"Fuel used (total)";"24.1922256849547";"l"
"1061.5995143";"Fuel used price";"0.00136509966546657";"€"
"1061.615938";"Distance to empty";"136.866688716758";"km"
"1061.6162337";"Average fuel consumption km/l.";"15.5856442450509";"km/l."
"1061.6164506";"Fuel used price (total)";"31.2079711335916";"€"
"1062.464646";"Engine RPM";"1751";"rpm"
"1062.9676596";"Vehicle speed";"112";"km/h"
"1062.9690664";"Calculated instant fuel consumption";"6.8303572446374";"l/100km"
"1062.9692947";"Distance travelled";"0.0594770318333333";"km"
"1062.9694768";"Vehicle acceleration";"0.201051790378256";"m_sec2"
"1062.9701868";"Calculated instant fuel consumption km/l.";"14.6405226576562";"km/l."
"1062.9711652";"Average speed";"116.879644771383";"km/h"
"1062.9713141";"Distance travelled (total)";"662.257823653806";"km"
"1062.9727775";"Average fuel consumption (total)";"3.65299205549306";"l/100km"
"1062.9874314";"Distance to empty";"136.874100026619";"km"
"1063.3402526";"Absolute pedal position D";"27";"%"
"1063.7179122";"Engine fuel rate";"8.25000012293458";"l/h"
"1063.7190668";"Calculated instant fuel rate";"8.25000012293458";"l/h"
"1063.7194399";"Fuel used";"0.00593469218010047";"l"
"1063.7196216";"Instant engine power (based on fuel consumption)";"26.8668404003471";"hp"
"1063.7202468";"Average fuel consumption";"9.9781243232357";"l/100km"
"1063.720838";"Fuel used (total)";"24.1971021603399";"l"
"1063.7210165";"Fuel used price";"0.00765575291232961";"€"
"1063.722398";"Average fuel consumption km/l.";"10.0219236362022";"km/l."
"1063.722683";"Fuel used price (total)";"31.2142617868385";"€"
"1064.2164887";"Engine RPM";"1768";"rpm"
"1064.7123417";"Vehicle speed";"113";"km/h"
"1064.7137794";"Calculated instant fuel consumption";"7.30088506454388";"l/100km"
"1064.7145634";"Distance travelled";"0.114258681638889";"km"
"1064.7151592";"Vehicle acceleration";"0.0888261563042606";"m_sec2"
"1064.7175979";"Calculated instant fuel consumption km/l.";"13.6969694928689";"km/l."
"1064.71896";"Average speed";"114.907975538445";"km/h"
"1064.7193162";"Distance travelled (total)";"662.312605303612";"km"
"1064.7233338";"Average fuel consumption (total)";"3.65342618675477";"l/100km"
"1064.7471664";"Distance to empty";"136.857835478574";"km"
"1064.976632";"Absolute pedal position D";"21";"%"
"1065.4761737";"Engine fuel rate";"3.7000000551343";"l/h"
"1065.4769727";"Calculated instant fuel rate";"3.7000000551343";"l/h"
"1065.4772296";"Fuel used";"0.00774130631535445";"l"
"1065.4774246";"Instant engine power (based on fuel consumption)";"12.0493708462163";"hp"
"1065.4777142";"Average fuel consumption";"6.77524561312603";"l/100km"
"1065.4778741";"Fuel used (total)";"24.1989087744752";"l"
"1065.4780348";"Fuel used price";"0.00998628514680724";"€"
"1065.4789343";"Average fuel consumption km/l.";"14.7596125233106";"km/l."
"1065.4792572";"Fuel used price (total)";"31.216592319073";"€"
"1065.9948271";"Engine RPM";"1773";"rpm"
"1066.5096669";"Vehicle speed";"112";"km/h"
"1066.5111175";"Calculated instant fuel consumption";"3.30357147779848";"l/100km"
"1066.5118348";"Distance travelled";"0.170173673638889";"km"
"1066.5123977";"Vehicle acceleration";"-0.0564079015105404";"m_sec2"
"1066.514801";"Calculated instant fuel consumption km/l.";"30.2702698192081";"km/l."
"1066.5162736";"Average speed";"113.934815658604";"km/h"
"1066.5166051";"Distance travelled (total)";"662.368520295612";"km"
"1066.5201877";"Average fuel consumption (total)";"3.65339052702494";"l/100km"
"1066.5405558";"Distance to empty";"136.85917130988";"km"
"1067.0418859";"Absolute pedal position D";"7";"%"
"1067.426529";"Engine fuel rate";"0";"l/h"
"1067.4281726";"Calculated instant fuel rate";"0";"l/h"
"1067.4305289";"Fuel used";"0.00774130631535445";"l"
"1067.4310753";"Instant engine power (based on fuel consumption)";"0";"hp"
"1067.431627";"Average fuel consumption";"4.54906223143635";"l/100km"
"1067.4319813";"Fuel used (total)";"24.1989087744752";"l"
"1067.4323103";"Fuel used price";"0.00998628514680724";"€"
"1067.4337018";"Average fuel consumption km/l.";"21.9825526476531";"km/l."
"1067.4342042";"Fuel used price (total)";"31.216592319073";"€"
"1067.6383753";"Engine RPM";"1740";"rpm"
"1067.6992428";"Vehicle speed";"111";"km/h"
"1067.7007422";"Calculated instant fuel consumption";"0";"l/100km"
"1067.7010905";"Distance travelled";"0.206842394138889";"km"
"1067.7013351";"Vehicle acceleration";"-0.233620275100022";"m_sec2"
"1067.7025829";"Average speed";"113.452769758101";"km/h"
"1067.7027372";"Distance travelled (total)";"662.405189016112";"km"
"1067.7045352";"Average fuel consumption (total)";"3.65318828652572";"l/100km"
"1067.7199817";"Distance to empty";"136.866747833442";"km"
"1067.7608515";"Absolute pedal position D";"7";"%"
"1067.8962825";"Engine RPM";"1734";"rpm"
"1067.9619003";"Vehicle speed";"110";"km/h"
"1067.9626596";"Calculated instant fuel consumption";"0";"l/100km"
"1067.9628389";"Distance travelled";"0.21484019775";"km"
"1067.9630578";"Vehicle acceleration";"-1.06131019167687";"m_sec2"
"1067.9642439";"Average speed";"113.321820595927";"km/h"
"1067.9644332";"Distance travelled (total)";"662.413186819723";"km"
"1067.9657023";"Average fuel consumption (total)";"3.65314417888558";"l/100km"
"1067.981647";"Distance to empty";"136.86840034672";"km"
"1068.0247543";"Absolute pedal position D";"7";"%"
"1068.0819563";"Engine fuel rate";"0";"l/h"
"1068.0826634";"Calculated instant fuel rate";"0";"l/h"
"1068.0834121";"Fuel used";"0.00774130631535445";"l"
"1068.0835594";"Instant engine power (based on fuel consumption)";"0";"hp"
"1068.0843285";"Average fuel consumption";"3.60328578935804";"l/100km"
"1068.0845257";"Fuel used (total)";"24.1989087744752";"l"
"1068.0846813";"Fuel used price";"0.00998628514680724";"€"
"1068.0851888";"Average fuel consumption km/l.";"27.7524475841857";"km/l."
"1068.0855945";"Fuel used price (total)";"31.216592319073";"€"
"1068.144698";"Engine RPM";"1728";"rpm"
"1068.2508844";"Vehicle speed";"110";"km/h"
"1068.251777";"Calculated instant fuel consumption";"0";"l/100km"
"1068.2519351";"Distance travelled";"0.223673656083333";"km"
"1068.2523977";"Vehicle acceleration";"-1.06131019167687";"m_sec2"
"1068.2533563";"Average speed";"113.186323423327";"km/h"
"1068.2534654";"Distance travelled (total)";"662.422020278056";"km"
"1068.2542856";"Average fuel consumption (total)";"3.65309546387324";"l/100km"
"1068.2548302";"Distance to empty";"136.870225523717";"km"
"1068.3292333";"Absolute pedal position D";"7";"%"
"1068.3953129";"Engine fuel rate";"0";"l/h"
"1068.3971405";"Calculated instant fuel rate";"0";"l/h"
"1068.4001599";"Fuel used";"0.00774130631535445";"l"
"1068.4005754";"Instant engine power (based on fuel consumption)";"0";"hp"
"1068.4010483";"Average fuel consumption";"3.46098259889412";"l/100km"
"1068.401453";"Fuel used (total)";"24.1989087744752";"l"
"1068.4018064";"Fuel used price";"0.00998628514680724";"€"
"1068.4029012";"Average fuel consumption km/l.";"28.8935286851638";"km/l."
"1068.4034076";"Fuel used price (total)";"31.216592319073";"€"
"1068.457996";"Engine RPM";"1721";"rpm"
"1068.5277987";"Vehicle speed";"109";"km/h"
"1068.5288176";"Calculated instant fuel consumption";"0";"l/100km"
"1068.5293422";"Distance travelled";"0.232072657138889";"km"
"1068.5301545";"Vehicle acceleration";"-0.489859516128527";"m_sec2"
"1068.5325957";"Average speed";"113.002035577464";"km/h"
"1068.5329902";"Distance travelled (total)";"662.430419279112";"km"
"1068.5353115";"Average fuel consumption (total)";"3.65304914602345";"l/100km"
"1068.553483";"Distance to empty";"136.871960932767";"km"
"1068.5908947";"Absolute pedal position D";"7";"%"
"1068.653963";"Engine fuel rate";"0";"l/h"
"1068.6549911";"Calculated instant fuel rate";"0";"l/h"
"1068.6562912";"Fuel used";"0.00774130631535445";"l"
"1068.6566091";"Instant engine power (based on fuel consumption)";"0";"hp"
"1068.6569378";"Average fuel consumption";"3.33572528999894";"l/100km"
"1068.6571536";"Fuel used (total)";"24.1989087744752";"l"
"1068.657361";"Fuel used price";"0.00998628514680724";"€"
"1068.658272";"Average fuel consumption km/l.";"29.9784878268653";"km/l."
"1068.6585904";"Fuel used price (total)";"31.216592319073";"€"
"1068.7268383";"Engine RPM";"1714";"rpm"
"1068.789637";"Vehicle speed";"109";"km/h"
"1068.7904315";"Calculated instant fuel consumption";"0";"l/100km"
"1068.79067";"Distance travelled";"0.23998517";"km"
"1068.7908791";"Vehicle acceleration";"-0.489859516128527";"m_sec2"
"1068.7926589";"Average speed";"112.883717229197";"km/h"
"1068.7928841";"Distance travelled (total)";"662.438331791973";"km"
"1068.7937753";"Average fuel consumption (total)";"3.65300551207753";"l/100km"
"1068.7940191";"Distance to empty";"136.873595823194";"km"
"1068.8663233";"Absolute pedal position D";"7";"%"
"1069.2172124";"Engine fuel rate";"0";"l/h"
"1069.2183795";"Calculated instant fuel rate";"0";"l/h"
"1069.2186231";"Fuel used";"0.00774130631535445";"l"
"1069.2187507";"Instant engine power (based on fuel consumption)";"0";"hp"
"1069.2188966";"Average fuel consumption";"3.22574362213901";"l/100km"
"1069.2190215";"Fuel used (total)";"24.1989087744752";"l"
"1069.2191329";"Fuel used price";"0.00998628514680724";"€"
"1069.2195373";"Average fuel consumption km/l.";"31.0006038030045";"km/l."
"1069.2197036";"Fuel used price (total)";"31.216592319073";"€"
"1069.5922771";"Engine RPM";"1693";"rpm"
"1069.9680169";"Vehicle speed";"107";"km/h"
"1069.9693486";"Calculated instant fuel consumption";"0";"l/100km"
"1069.9698091";"Distance travelled";"0.275031542805556";"km"
"1069.970427";"Vehicle acceleration";"-0.385742464752397";"m_sec2"
"1069.973525";"Average speed";"112.076759711781";"km/h"
"1069.9740136";"Distance travelled (total)";"662.473378164778";"km"
"1069.9771432";"Average fuel consumption (total)";"3.65281225964315";"l/100km"
"1069.9942618";"Distance to empty";"136.880837135836";"km"
"1070.4670206";"Absolute pedal position D";"7";"%"
"1070.8417132";"Engine fuel rate";"0";"l/h"
"1070.842425";"Calculated instant fuel rate";"0";"l/h"
"1070.8426673";"Fuel used";"0.00774130631535445";"l"
"1070.8428";"Instant engine power (based on fuel consumption)";"0";"hp"
"1070.8433169";"Average fuel consumption";"2.81469762936518";"l/100km"
"1070.843477";"Fuel used (total)";"24.1989087744752";"l"
"1070.8435952";"Fuel used price";"0.00998628514680724";"€"
"1070.844123";"Average fuel consumption km/l.";"35.5277948710085";"km/l."
"1070.8443068";"Fuel used price (total)";"31.216592319073";"€"
"1071.2172383";"Engine RPM";"1653";"rpm"
"1071.7121158";"Vehicle speed";"105";"km/h"
"1071.7128141";"Calculated instant fuel consumption";"0";"l/100km"
"1071.7130392";"Distance travelled";"0.325875771555556";"km"
"1071.713432";"Vehicle acceleration";"-0.318716424419874";"m_sec2"
"1071.7148165";"Average speed";"110.930778809477";"km/h"
"1071.714951";"Distance travelled (total)";"662.524222393528";"km"
"1071.7165293";"Average fuel consumption (total)";"3.6525319311422";"l/100km"
"1071.7273437";"Distance to empty";"136.891342615489";"km"
"1072.1057893";"Absolute pedal position D";"7";"%"
"1072.5345147";"Engine fuel rate";"0";"l/h"
"1072.5354213";"Calculated instant fuel rate";"0";"l/h"
"1072.5356262";"Fuel used";"0.00774130631535445";"l"
"1072.535754";"Instant engine power (based on fuel consumption)";"0";"hp"
"1072.5359577";"Average fuel consumption";"2.3755390830075";"l/100km"
"1072.5361238";"Fuel used (total)";"24.1989087744752";"l"
"1072.5362496";"Fuel used price";"0.00998628514680724";"€"
"1072.5370979";"Average fuel consumption km/l.";"42.0957081764352";"km/l."
"1072.5373157";"Fuel used price (total)";"31.216592319073";"€"
"1073.1717755";"Engine RPM";"1609";"rpm"
"1073.4293263";"Vehicle speed";"101";"km/h"
"1073.4299349";"Calculated instant fuel consumption";"0";"l/100km"
"1073.4300908";"Distance travelled";"0.374048571638889";"km"
"1073.4303413";"Vehicle acceleration";"-0.647158965669123";"m_sec2"
"1073.4312079";"Average speed";"109.548766170358";"km/h"
"1073.43132";"Distance travelled (total)";"662.572395193612";"km"
"1073.4326793";"Average fuel consumption (total)";"3.65226637119465";"l/100km"
"1073.4495013";"Distance to empty";"136.901296122181";"km"
"1073.8122199";"Absolute pedal position D";"7";"%"
"1074.3413239";"Engine fuel rate";"0";"l/h"
"1074.3426355";"Calculated instant fuel rate";"0";"l/h"
"1074.3433972";"Fuel used";"0.00774130631535445";"l"
"1074.3438047";"Instant engine power (based on fuel consumption)";"0";"hp"
"1074.3452526";"Average fuel consumption";"2.06959921847476";"l/100km"
"1074.3456699";"Fuel used (total)";"24.1989087744752";"l"
"1074.3460241";"Fuel used price";"0.00998628514680724";"€"
"1074.3481572";"Average fuel consumption km/l.";"48.3185339013112";"km/l."
"1074.348714";"Fuel used price (total)";"31.216592319073";"€"
"1074.9225794";"Engine RPM";"1571";"rpm"
"1074.9816722";"Vehicle speed";"99";"km/h"
"1074.9828065";"Calculated instant fuel consumption";"0";"l/100km"
"1074.9832834";"Distance travelled";"0.416761197638889";"km"
"1074.9837571";"Vehicle acceleration";"-0.357639592991838";"m_sec2"
"1074.9861222";"Average speed";"108.35224456372";"km/h"
"1074.9863216";"Distance travelled (total)";"662.615107819611";"km"
"1074.9873819";"Average fuel consumption (total)";"3.65203094359011";"l/100km"
"1075.0071894";"Distance to empty";"136.910121442859";"km"
"1075.0990471";"Absolute pedal position D";"7";"%"
"1075.1625653";"Engine fuel rate";"0";"l/h"
"1075.1642339";"Calculated instant fuel rate";"0";"l/h"
"1075.1665116";"Fuel used";"0.00774130631535445";"l"
"1075.1669279";"Instant engine power (based on fuel consumption)";"0";"hp"
"1075.1673639";"Average fuel consumption";"1.85749209840357";"l/100km"
"1075.1677079";"Fuel used (total)";"24.1989087744752";"l"
"1075.1681083";"Fuel used price";"0.00998628514680724";"€"
"1075.1691923";"Average fuel consumption km/l.";"53.8360298199628";"km/l."
"1075.1696854";"Fuel used price (total)";"31.216592319073";"€"
"1075.2813498";"Engine RPM";"1553";"rpm"
"1075.3675734";"Vehicle speed";"99";"km/h"
"1075.3685339";"Calculated instant fuel consumption";"0";"l/100km"
"1075.3688244";"Distance travelled";"0.427363536638889";"km"
"1075.3691087";"Vehicle acceleration";"-0.357639592991838";"m_sec2"
"1075.3706528";"Average speed";"108.106480723638";"km/h"
"1075.370882";"Distance travelled (total)";"662.625710158611";"km"
"1075.3720188";"Average fuel consumption (total)";"3.65197250928925";"l/100km"
"1075.3729888";"Distance to empty";"136.912312107549";"km"
"1075.4335983";"Absolute pedal position D";"7";"%"
"1075.4957033";"Engine fuel rate";"0";"l/h"
"1075.4964942";"Calculated instant fuel rate";"0";"l/h"
"1075.4972013";"Fuel used";"0.00774130631535445";"l"
"1075.4974684";"Instant engine power (based on fuel consumption)";"0";"hp"
"1075.4976361";"Average fuel consumption";"1.81141011145639";"l/100km"
"1075.4977488";"Fuel used (total)";"24.1989087744752";"l"
"1075.4978636";"Fuel used price";"0.00998628514680724";"€"
"1075.4989967";"Average fuel consumption km/l.";"55.2056099099498";"km/l."
"1075.4992291";"Fuel used price (total)";"31.216592319073";"€"
"1075.5670388";"Engine RPM";"1548";"rpm"
"1075.6298428";"Vehicle speed";"98";"km/h"
"1075.6315379";"Calculated instant fuel consumption";"0";"l/100km"
"1075.6317444";"Distance travelled";"0.434520751583333";"km"
"1075.6319213";"Vehicle acceleration";"-0.42854243461471";"m_sec2"
"1075.6327617";"Average speed";"107.928904846468";"km/h"
"1075.6328769";"Distance travelled (total)";"662.632867373556";"km"
"1075.6338429";"Average fuel consumption (total)";"3.65193306368746";"l/100km"
"1075.6399917";"Distance to empty";"136.913790937651";"km"
"1075.692707";"Absolute pedal position D";"7";"%"
"1075.7705897";"Engine fuel rate";"0";"l/h"
"1075.7715734";"Calculated instant fuel rate";"0";"l/h"
"1075.7722651";"Fuel used";"0.00774130631535445";"l"
"1075.772392";"Instant engine power (based on fuel consumption)";"0";"hp"
"1075.7728052";"Average fuel consumption";"1.78157344318912";"l/100km"
"1075.7729959";"Fuel used (total)";"24.1989087744752";"l"
"1075.7731252";"Fuel used price";"0.00998628514680724";"€"
"1075.773551";"Average fuel consumption km/l.";"56.1301586427972";"km/l."
"1075.7741505";"Fuel used price (total)";"31.216592319073";"€"
"1075.8300195";"Engine RPM";"1541";"rpm"
"1075.8920328";"Vehicle speed";"98";"km/h"
"1075.8929164";"Calculated instant fuel consumption";"0";"l/100km"
"1075.8930947";"Distance travelled";"0.441635249416667";"km"
"1075.8932821";"Vehicle acceleration";"-0.42854243461471";"m_sec2"
"1075.8941421";"Average speed";"107.752810338987";"km/h"
"1075.8942847";"Distance travelled (total)";"662.639981871389";"km"
"1075.8946773";"Average fuel consumption (total)";"3.65189385435724";"l/100km"
"1075.8948703";"Distance to empty";"136.915260941505";"km"
"1075.9648154";"Absolute pedal position D";"7";"%"
"1076.3446396";"Engine fuel rate";"0";"l/h"
"1076.3454354";"Calculated instant fuel rate";"0";"l/h"
"1076.3456245";"Fuel used";"0.00774130631535445";"l"
"1076.3457951";"Instant engine power (based on fuel consumption)";"0";"hp"
"1076.3459613";"Average fuel consumption";"1.75287328753299";"l/100km"
"1076.3460823";"Fuel used (total)";"24.1989087744752";"l"
"1076.3462026";"Fuel used price";"0.00998628514680724";"€"
"1076.3469302";"Average fuel consumption km/l.";"57.049189300352";"km/l."
"1076.347214";"Fuel used price (total)";"31.216592319073";"€"
"1076.7201882";"Engine RPM";"1523";"rpm"
"1077.378599";"Vehicle speed";"96";"km/h"
"1077.3798836";"Calculated instant fuel consumption";"0";"l/100km"
"1077.3808523";"Distance travelled";"0.481308484083333";"km"
"1077.3814677";"Vehicle acceleration";"-0.31757264744247";"m_sec2"
"1077.3849166";"Average speed";"106.657063015862";"km/h"
"1077.3852711";"Distance travelled (total)";"662.679655106056";"km"
"1077.3884132";"Average fuel consumption (total)";"3.65167522316682";"l/100km"
"1077.4031364";"Distance to empty";"136.92345826045";"km"
"1077.7523107";"Absolute pedal position D";"16";"%"
"1078.1282557";"Engine fuel rate";"2.5000000372529";"l/h"
"1078.1295915";"Calculated instant fuel rate";"2.5000000372529";"l/h"
"1078.1301595";"Fuel used";"0.00898055834770964";"l"
"1078.1306138";"Instant engine power (based on fuel consumption)";"8.14146678798397";"hp"
"1078.1319281";"Average fuel consumption";"1.86586329655364";"l/100km"
"1078.1323485";"Fuel used (total)";"24.2001480265075";"l"
"1078.1327366";"Fuel used price";"0.0115849202685454";"€"
"1078.1338056";"Average fuel consumption km/l.";"53.594494400906";"km/l."
"1078.1353785";"Fuel used price (total)";"31.2181909541947";"€"
"1078.6283208";"Engine RPM";"1505";"rpm"
"1078.8772042";"Vehicle speed";"96";"km/h"
"1078.8779079";"Calculated instant fuel consumption";"2.60416670547177";"l/100km"
"1078.8781484";"Distance travelled";"0.521236452083333";"km"
"1078.8783826";"Vehicle acceleration";"0";"m_sec2"
"1078.878927";"Calculated instant fuel consumption km/l.";"38.3999994277954";"km/l."
"1078.8793118";"Average speed";"105.774474025364";"km/h"
"1078.8794274";"Distance travelled (total)";"662.719583074056";"km"
"1078.8810637";"Average fuel consumption (total)";"3.65164220955325";"l/100km"
"1078.9003942";"Distance to empty";"136.924696152302";"km"
"1079.2523505";"Absolute pedal position D";"22";"%"
"1079.7519015";"Engine fuel rate";"4.90000007301569";"l/h"
"1079.7528642";"Calculated instant fuel rate";"4.90000007301569";"l/h"
"1079.7532543";"Fuel used";"0.011189770611185";"l"
"1079.753451";"Instant engine power (based on fuel consumption)";"15.9572749044486";"hp"
"1079.7540516";"Average fuel consumption";"2.1467743797389";"l/100km"
"1079.7544482";"Fuel used (total)";"24.202357238771";"l"
"1079.7546141";"Fuel used price";"0.0144348040884287";"€"
"1079.7556659";"Average fuel consumption km/l.";"46.5815136158661";"km/l."
"1079.7560068";"Fuel used price (total)";"31.2210408380146";"€"
"1080.1492764";"Engine RPM";"1511";"rpm"
