"SECONDS";"PID";"VALUE";"UNITS"
"5137.8115267";"Oxygen sensor 1 Bank 2 Voltage";"1.02";"V"
"5137.811613";"Oxygen sensor 1 Bank 2 Short term fuel trim";"-96.875";"%"
"5137.8116914";"Oxygen sensor 2 Bank 2 Voltage";"1.02";"V"
"5137.8117776";"Oxygen sensor 2 Bank 2 Short term fuel trim";"-96.875";"%"
"5137.8118563";"Oxygen sensor 3 Bank 2 Voltage";"1.02";"V"
"5137.8119517";"Oxygen sensor 3 Bank 2 Short term fuel trim";"-96.875";"%"
"5137.8120295";"Oxygen sensor 4 Bank 2 Voltage";"1.02";"V"
"5137.8121123";"Oxygen sensor 4 Bank 2 Short term fuel trim";"-96.875";"%"
"5137.8289643";"Distance traveled with MIL on";"52228";"km"
"5137.8294204";"Fuel rail pressure (relative to manifold vacuum)";"4126.01218989491";"kPa"
"5137.8297445";"Fuel rail press.";"522280";"kPa"
"5137.8300793";"Oxygen sensor 1 Wide Range Equivalence ratio";"1.592954";""
"5137.8321259";"Oxygen sensor 1 Wide Range Voltage";"3.075742";"V"
"5137.8324419";"Oxygen sensor 2 Wide Range Equivalence ratio";"1.592954";""
"5137.8326483";"Oxygen sensor 2 Wide Range Voltage";"3.075742";"V"
"5137.8327294";"Oxygen sensor 3 Wide Range Equivalence ratio";"1.592954";""
"5137.8328131";"Oxygen sensor 3 Wide Range Voltage";"3.075742";"V"
"5137.8328928";"Oxygen sensor 4 Wide Range Equivalence ratio";"1.592954";""
"5137.8329801";"Oxygen sensor 4 Wide Range Voltage";"3.075742";"V"
"5137.8332762";"Oxygen sensor 5 Wide Range Equivalence ratio";"1.592954";""
"5137.8333591";"Oxygen sensor 5 Wide Range Voltage";"3.075742";"V"
"5137.8341477";"Oxygen sensor 6 Wide Range Equivalence ratio";"1.592954";""
"5137.8342334";"Oxygen sensor 6 Wide Range Voltage";"3.075742";"V"
"5137.8343182";"Oxygen sensor 7 Wide Range Equivalence ratio";"1.592954";""
"5137.8344014";"Oxygen sensor 7 Wide Range Voltage";"3.075742";"V"
"5137.8344875";"Oxygen sensor 8 Wide Range Equivalence ratio";"1.592954";""
"5137.8345693";"Oxygen sensor 8 Wide Range Voltage";"3.075742";"V"
"5137.8346518";"Commanded EGR duty";"80";"%"
"5137.83491";"Average fuel consumption (total)";"100";"l/100km"
"5137.83491";"Average fuel consumption (total)";"100";"l/100km"
"5137.8350889";"EGR error";"59";"%"
"5137.8353763";"Commanded evaporative purge";"80";"%"
"5137.8356712";"Fuel level input";"40";"l"
"5137.8421349";"Fuel used price (total)";"239.785031085135";"€"
"5137.8421349";"Fuel used price (total)";"239.785031085135";"€"
"5137.8465112";"# warm-ups since codes cleared";"204";""
"5137.8469391";"Distance traveled since codes cleared";"52228";"km"
"5137.8470286";"Evap. system vapor pressure";"307";"Pa"
"5137.8524772";"Barometric pressure";"204";"kPa"
"5137.8529208";"Oxygen sensor 1 Wide Range Current (mA)";"-29.51953125";"mA"
"5137.8533893";"Oxygen sensor 1 Wide Range Equivalence ratio";"1.592954";""
"5137.8544934";"Oxygen sensor 2 Wide Range Current (mA)";"-29.51953125";"mA"
"5137.8545905";"Oxygen sensor 2 Wide Range Equivalence ratio";"1.592954";""
"5137.8546766";"Oxygen sensor 3 Wide Range Current (mA)";"-29.51953125";"mA"
"5137.8547786";"Oxygen sensor 3 Wide Range Equivalence ratio";"1.592954";""
"5137.8548621";"Oxygen sensor 4 Wide Range Current (mA)";"-29.51953125";"mA"
"5137.8549509";"Oxygen sensor 4 Wide Range Equivalence ratio";"1.592954";""
"5137.8550299";"Oxygen sensor 5 Wide Range Current (mA)";"-29.51953125";"mA"
"5137.8551125";"Oxygen sensor 5 Wide Range Equivalence ratio";"1.592954";""
"5137.85519";"Oxygen sensor 6 Wide Range Current (mA)";"-29.51953125";"mA"
"5137.8552679";"Oxygen sensor 6 Wide Range Equivalence ratio";"1.592954";""
"5137.8553458";"Oxygen sensor 7 Wide Range Current (mA)";"-29.51953125";"mA"
"5137.8554227";"Oxygen sensor 7 Wide Range Equivalence ratio";"1.592954";""
"5137.8555002";"Oxygen sensor 8 Wide Range Current (mA)";"-29.51953125";"mA"
"5137.8555782";"Oxygen sensor 8 Wide Range Equivalence ratio";"1.592954";""
"5137.8556595";"Catalyst temperature Bank 1 Sensor 1";"5182.8";"℃"
"5137.8563999";"Catalyst temperature Bank 2 Sensor 1";"5182.8";"℃"
"5137.8568496";"Catalyst temperature Bank 1 Sensor 2";"5182.8";"℃"
"5137.8571611";"Catalyst temperature Bank 2 Sensor 2";"5182.8";"℃"
"5137.857593";"Control module voltage";"52.228";"V"
"5137.8578467";"Absolute load value";"20481.568627451";"%"
"5137.8581413";"Fuel/Air commanded equivalence ratio";"1.592954";""
"5137.8587237";"Relative throttle position";"80";"%"
"5137.8589993";"Ambient air temperature";"164";"℃"
"5137.8590802";"Absolute throttle position B";"80";"%"
"5137.8594067";"Absolute throttle position C";"80";"%"
"5137.8596465";"Absolute pedal position D";"80";"%"
"5137.85989";"Absolute pedal position E";"80";"%"
"5137.8602535";"Absolute pedal position E";"80";"%"
"5137.8604952";"Commanded throttle actuator";"80";"%"
"5137.8621154";"Maximum value for air flow rate from mass air flow sensor";"2040";"g/sec"
"5137.8634397";"Ethanol fuel percent";"80";"%"
"5137.8638223";"Absolute Evap system Vapor pressure";"261.14";"kPa"
"5137.8641167";"Evap system Vapor pressure";"19461";"Pa"
"5137.8643409";"Short term secondary oxygen sensor trim Bank 1";"59";"%"
"5137.864589";"Short term secondary oxygen sensor trim Bank 3";"-96";"%"
"5137.8649742";"Long term secondary oxygen sensor trim Bank 1";"59";"%"
"5137.8650561";"Long term secondary oxygen sensor trim Bank 3";"-96";"%"
"5137.8651362";"Short term secondary oxygen sensor trim Bank 2";"59";"%"
"5137.8652167";"Short term secondary oxygen sensor trim Bank 4";"-96";"%"
"5137.8652956";"Long term secondary oxygen sensor trim Bank 2";"59";"%"
"5137.8653738";"Long term secondary oxygen sensor trim Bank 4";"-96";"%"
"5137.8654563";"Fuel rail pressure (absolute)";"522280";"kPa"
"5137.8657316";"Relative accelerator pedal position";"80";"%"
"5137.8660606";"Hybrid battery pack remaining life";"80";"%"
"5137.866381";"Engine oil temperature";"164";"℃"
"5137.8665073";"Fuel injection timing";"198.03125";"°"
"5137.8669312";"Engine fuel rate";"2611.40003891289";"l/h"
"5137.8671698";"Driver's demand engine - percent torque";"79";"%"
"5137.8673946";"Actual engine - percent torque";"79";"%"
"5137.8676097";"Engine reference torque";"52228";"Nm"
"5137.8676988";"Engine Percent Torque Data at idle";"79";"%"
"5137.8679203";"Engine Percent Torque Data at Point 2";"-121";"%"
"5137.8681372";"Engine Percent Torque Data at Point 3";"-27";"%"
"5137.8683489";"Engine Percent Torque Data at Point 4";"-2";"%"
"5137.8685861";"Engine Percent Torque Data at Point 5";"-95";"%"
"5137.8740443";"Intake air temperature B1S3";"83";"℃"
"5137.8744956";"Intake air temperature B2S1";"-10";"℃"
"5137.8768101";"EGR error (A)";"-3";"%"
"5137.8772749";"Commanded EGR duty (B)";"11";"%"
"5137.8800813";"Commanded Intake Air Flow B Control";"48";"%"
"5137.880631";"Relative Intake Air Flow B Position ";"11";"%"
"5137.882213";"EGR Temp Bank 2 Sensor 1";"83";"℃"
"5137.8826257";"EGR Temp Bank 2 Sensor 2";"-10";"℃"
"5137.8841766";"Commanded Throttle Actuator B Control ";"48";"%"
"5137.8847596";"Relative Throttle B Position";"11";"%"
"5137.8868162";"Fuel Rail Temperature";"89";"℃"
"5137.8946162";"Commanded Boost Pressure B";"1033.0625";"kPa"
"5137.8950677";"Boost Pressure Sensor B";"1456.34375";"kPa"
"5137.8968023";"Commanded Variable Geometry Turbo B Position ";"1";"%"
"5137.897291";"Variable Geometry Turbo B Position ";"11";"%"
"5137.8993838";"Commanded Wastegate B Position";"48";"%"
"5137.8999225";"Wastegate B Position";"11";"%"
"5137.903027";"Distance to empty";"40";"km"
"5137.905535";"Turbocharger A Turbine Inlet Temperature";"3111.8";"℃"
"5137.9066088";"Turbocharger A Turbine Outlet Temperature ";"3265.8";"℃"
"5137.9085088";"Turbocharger B Turbine Inlet Temperature ";"3111.8";"℃"
"5137.9093285";"Turbocharger B Turbine Outlet Temperature";"3265.8";"℃"
"5137.9111294";"Charge Air Cooler Temperature Bank 2, Sensor 1 ";"83";"℃"
"5137.9115466";"Charge Air Cooler Temperature Bank 2, Sensor 2";"-10";"℃"
"5137.9137727";"Exhaust Gas Temperature Bank 1, Sensor 3 ";"3265.8";"℃"
"5137.914581";"Exhaust Gas Temperature Bank 1, Sensor 4 ";"4620.3";"℃"
"5137.9173889";"Exhaust Gas Temperature Bank 2, Sensor 3 ";"848.6";"℃"
"5137.9185182";"Exhaust Gas Temperature Bank 2, Sensor 4";"259.4";"℃"
"5137.9218253";"Diesel Particulate Filter Bank 1 Outlet Pressure ";"330.58";"kPa"
"5137.9246508";"Diesel Particulate Filter Bank 2 Outlet Pressure";"330.58";"kPa"
"5137.9278288";"DPF Bank 2 Inlet Temperature Sensor";"3265.8";"℃"
"5137.9340698";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"5137.9342139";"Calculated instant fuel rate";"2611.40003891289";"l/h"
"5137.9342139";"Calculated instant fuel rate";"2611.40003891289";"l/h"
"5137.9343115";"Calculated instant fuel consumption";"0";"l/100km"
"5137.9343115";"Calculated instant fuel consumption";"0";"l/100km"
"5137.9345261";"Distance travelled";"0";"km"
"5137.9346694";"Average speed";"0";"km/h"
"5137.934906";"Vehicle acceleration";"0";"m_sec2"
"5137.934906";"Vehicle acceleration";"0";"m_sec2"
"5137.9350053";"Calculated boost";"0";"bar"
"5137.9350053";"Calculated boost";"0";"bar"
"5137.9362187";"Distance to empty";"40";"km"
"5137.9564572";"Fuel used";"0.00192612514536817";"l"
"5137.9564572";"Fuel used";"0.00192612514536817";"l"
"5137.956732";"Instant engine power (based on fuel consumption)";"8504.25054805654";"hp"
"5137.956732";"Instant engine power (based on fuel consumption)";"8504.25054805654";"hp"
"5137.956732";"Instant engine power (based on fuel consumption)";"8504.25054805654";"hp"
"5137.9584729";"Fuel used (total)";"5.78897182359157";"l"
"5137.9681071";"Fuel used price";"0.00248470143752494";"€"
"5137.9714038";"Distance travelled (total)";"232.319742134139";"km"
"5137.9714038";"Distance travelled (total)";"232.319742134139";"km"
"5137.9733787";"Average fuel consumption km/l.";"0";"km/l."
"5137.975708";"Average fuel consumption (total)";"2.49181226288082";"l/100km"
"5137.9760748";"Distance to empty";"1605.25737014214";"km"
"5137.9762355";"Fuel used price (total)";"7.46777365243313";"€"
"5137.9782891";"Fuel used (total)";"5.78897182359157";"l"
"5137.9782891";"Fuel used (total)";"5.78897182359157";"l"
"5137.9783696";"Fuel used price";"0.00248470143752494";"€"
"5137.9783696";"Fuel used price";"0.00248470143752494";"€"
"5137.9785598";"Average fuel consumption km/l.";"0";"km/l."
"5137.9787152";"Fuel used price (total)";"7.46777365243313";"€"
"5137.9788499";"Average fuel consumption (total)";"2.49181226288082";"l/100km"
"5137.9788499";"Average fuel consumption (total)";"2.49181226288082";"l/100km"
"5137.9790246";"Distance to empty";"1605.25737014214";"km"
"5137.9804969";"Average fuel consumption km/l.";"0";"km/l."
"5137.9804969";"Average fuel consumption km/l.";"0";"km/l."
"5137.9806655";"Fuel used price (total)";"7.46777365243313";"€"
"5137.9806655";"Fuel used price (total)";"7.46777365243313";"€"
"5137.9808877";"Distance to empty";"1605.25737014214";"km"
"5137.9808877";"Distance to empty";"1605.25737014214";"km"
"5138.3937828";"OBD Module Voltage";"129.48";"V"
"5138.3951662";"Calculated engine load value";"49.0196078431373";"%"
"5138.3954355";"Engine coolant temperature";"85";"℃"
"5138.3957471";"Short term fuel % trim - Bank 1";"-2.34375";"%"
"5138.396174";"Long term fuel % trim - Bank 1";"-2.34375";"%"
"5138.3964956";"Short term fuel % trim - Bank 2";"-2.34375";"%"
"5138.396839";"Long term fuel % trim - Bank 2";"-2.34375";"%"
"5138.3970853";"Fuel pressure";"375";"kPa"
"5138.3973227";"Intake manifold absolute pressure";"125";"kPa"
"5138.3976531";"Engine RPM";"8007";"rpm"
"5138.3977672";"Calculated boost";"0";"bar"
"5138.3979105";"Vehicle speed";"125";"km/h"
"5138.3981502";"Timing advance";"-1";"°"
"5138.3984623";"Intake air temperature";"85";"℃"
"5138.398532";"Calculated instant fuel consumption";"2089.12003113031";"l/100km"
"5138.3987311";"MAF air flow rate";"320.31";"g/sec"
"5138.3989463";"Distance travelled";"0.0173538819444444";"km"
"5138.3991731";"Throttle position";"49";"%"
"5138.3995128";"Oxygen sensor 1 Bank 1 Voltage";"0.625";"V"
"5138.3997547";"Oxygen sensor 1 Bank 1 Short term fuel trim";"-75.78125";"%"
"5138.3999974";"Oxygen sensor 2 Bank 1 Voltage";"0.625";"V"
"5138.4002391";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-75.78125";"%"
"5138.4004805";"Oxygen sensor 3 Bank 1 Voltage";"0.625";"V"
"5138.4007155";"Oxygen sensor 3 Bank 1 Short term fuel trim";"-75.78125";"%"
"5138.401139";"Vehicle acceleration";"-43.8279680133503";"m_sec2"
"5138.4013675";"Oxygen sensor 4 Bank 1 Voltage";"0.625";"V"
"5138.4016696";"Oxygen sensor 4 Bank 1 Short term fuel trim";"-75.78125";"%"
"5138.401952";"Oxygen sensor 1 Bank 2 Voltage";"0.625";"V"
"5138.4021592";"Calculated instant fuel consumption km/l.";"0.04786704378393";"km/l."
"5138.4022667";"Oxygen sensor 1 Bank 2 Short term fuel trim";"-75.78125";"%"
"5138.4026049";"Oxygen sensor 2 Bank 2 Voltage";"0.625";"V"
"5138.4029125";"Oxygen sensor 2 Bank 2 Short term fuel trim";"-75.78125";"%"
"5138.4030814";"Average speed";"144.453841066953";"km/h"
"5138.4032251";"Oxygen sensor 3 Bank 2 Voltage";"0.625";"V"
"5138.4035272";"Distance travelled (total)";"232.337096016083";"km"
"5138.4036916";"Oxygen sensor 3 Bank 2 Short term fuel trim";"-75.78125";"%"
"5138.4039397";"Oxygen sensor 4 Bank 2 Voltage";"0.625";"V"
"5138.4042074";"Oxygen sensor 4 Bank 2 Short term fuel trim";"-75.78125";"%"
"5138.4046321";"Distance traveled with MIL on";"32031";"km"
"5138.4048878";"Fuel rail pressure (relative to manifold vacuum)";"2530.44911646098";"kPa"
"5138.4052026";"Fuel rail press.";"320310";"kPa"
"5138.4055171";"Oxygen sensor 1 Wide Range Equivalence ratio";"0.9769455";""
"5138.4057614";"Oxygen sensor 1 Wide Range Voltage";"4.336368";"V"
"5138.406126";"Oxygen sensor 2 Wide Range Equivalence ratio";"0.9769455";""
"5138.4063659";"Oxygen sensor 2 Wide Range Voltage";"4.336368";"V"
"5138.4066036";"Oxygen sensor 3 Wide Range Equivalence ratio";"0.9769455";""
"5138.4068047";"Average fuel consumption (total)";"2.4916261427279";"l/100km"
"5138.4069042";"Oxygen sensor 3 Wide Range Voltage";"4.336368";"V"
"5138.4071605";"Oxygen sensor 4 Wide Range Equivalence ratio";"0.9769455";""
"5138.4074515";"Oxygen sensor 4 Wide Range Voltage";"4.336368";"V"
"5138.4077538";"Oxygen sensor 5 Wide Range Equivalence ratio";"0.9769455";""
"5138.4080429";"Oxygen sensor 5 Wide Range Voltage";"4.336368";"V"
"5138.4082827";"Oxygen sensor 6 Wide Range Equivalence ratio";"0.9769455";""
"5138.4085482";"Oxygen sensor 6 Wide Range Voltage";"4.336368";"V"
"5138.4087932";"Oxygen sensor 7 Wide Range Equivalence ratio";"0.9769455";""
"5138.4090301";"Oxygen sensor 7 Wide Range Voltage";"4.336368";"V"
"5138.4090966";"Distance to empty";"1605.37728008452";"km"
"5138.4093313";"Oxygen sensor 8 Wide Range Equivalence ratio";"0.9769455";""
"5138.4095734";"Oxygen sensor 8 Wide Range Voltage";"4.336368";"V"
"5138.4098082";"Commanded EGR duty";"49";"%"
"5138.4101434";"EGR error";"-2";"%"
"5138.4103925";"Commanded evaporative purge";"49";"%"
"5138.4107009";"Fuel level input";"24.5";"l"
"5138.4112289";"# warm-ups since codes cleared";"125";""
"5138.4114944";"Distance traveled since codes cleared";"32031";"km"
"5138.4118791";"Evap. system vapor pressure";"2015.25";"Pa"
"5138.4121626";"Barometric pressure";"125";"kPa"
"5138.4126319";"Oxygen sensor 1 Wide Range Current (mA)";"10.84375";"mA"
"5138.4129457";"Oxygen sensor 1 Wide Range Equivalence ratio";"0.9769455";""
"5138.4133048";"Oxygen sensor 2 Wide Range Current (mA)";"10.84375";"mA"
"5138.4134696";"Oxygen sensor 2 Wide Range Equivalence ratio";"0.9769455";""
"5138.4135944";"Oxygen sensor 3 Wide Range Current (mA)";"10.84375";"mA"
"5138.4137051";"Oxygen sensor 3 Wide Range Equivalence ratio";"0.9769455";""
"5138.4138565";"Oxygen sensor 4 Wide Range Current (mA)";"10.84375";"mA"
"5138.4140046";"Oxygen sensor 4 Wide Range Equivalence ratio";"0.9769455";""
"5138.4141468";"Oxygen sensor 5 Wide Range Current (mA)";"10.84375";"mA"
"5138.4142763";"Oxygen sensor 5 Wide Range Equivalence ratio";"0.9769455";""
"5138.4143915";"Oxygen sensor 6 Wide Range Current (mA)";"10.84375";"mA"
"5138.4145157";"Oxygen sensor 6 Wide Range Equivalence ratio";"0.9769455";""
"5138.4146595";"Oxygen sensor 7 Wide Range Current (mA)";"10.84375";"mA"
"5138.4148035";"Oxygen sensor 7 Wide Range Equivalence ratio";"0.9769455";""
"5138.4149528";"Oxygen sensor 8 Wide Range Current (mA)";"10.84375";"mA"
"5138.4150978";"Oxygen sensor 8 Wide Range Equivalence ratio";"0.9769455";""
"5138.4152478";"Catalyst temperature Bank 1 Sensor 1";"3163.1";"℃"
"5138.4154324";"Catalyst temperature Bank 2 Sensor 1";"3163.1";"℃"
"5138.41555";"Catalyst temperature Bank 1 Sensor 2";"3163.1";"℃"
"5138.415664";"Catalyst temperature Bank 2 Sensor 2";"3163.1";"℃"
"5138.4158347";"Control module voltage";"32.031";"V"
"5138.4160213";"Absolute load value";"12561.1764705882";"%"
"5138.4161405";"Fuel/Air commanded equivalence ratio";"0.9769455";""
"5138.4162613";"Relative throttle position";"49";"%"
"5138.4163718";"Ambient air temperature";"85";"℃"
"5138.4165175";"Absolute throttle position B";"49";"%"
"5138.4166575";"Absolute throttle position C";"49";"%"
"5138.4168081";"Absolute pedal position D";"49";"%"
"5138.4169404";"Absolute pedal position E";"49";"%"
"5138.4170575";"Absolute pedal position E";"49";"%"
"5138.4171993";"Commanded throttle actuator";"49";"%"
"5138.417429";"Maximum value for air flow rate from mass air flow sensor";"1250";"g/sec"
"5138.4175516";"Ethanol fuel percent";"49";"%"
"5138.4176651";"Absolute Evap system Vapor pressure";"160.155";"kPa"
"5138.4178293";"Evap system Vapor pressure";"-736";"Pa"
"5138.4179435";"Short term secondary oxygen sensor trim Bank 1";"-2";"%"
"5138.4180568";"Short term secondary oxygen sensor trim Bank 3";"-75";"%"
"5138.4181678";"Long term secondary oxygen sensor trim Bank 1";"-2";"%"
"5138.4183134";"Long term secondary oxygen sensor trim Bank 3";"-75";"%"
"5138.4184615";"Short term secondary oxygen sensor trim Bank 2";"-2";"%"
"5138.4186204";"Short term secondary oxygen sensor trim Bank 4";"-75";"%"
"5138.4187354";"Long term secondary oxygen sensor trim Bank 2";"-2";"%"
"5138.418853";"Long term secondary oxygen sensor trim Bank 4";"-75";"%"
"5138.418973";"Fuel rail pressure (absolute)";"320310";"kPa"
"5138.4191263";"Relative accelerator pedal position";"49";"%"
"5138.4192868";"Hybrid battery pack remaining life";"49";"%"
"5138.4194063";"Engine oil temperature";"85";"℃"
"5138.4195388";"Fuel injection timing";"40.2421875";"°"
"5138.419653";"Engine fuel rate";"1601.55002386495";"l/h"
"5138.4197677";"Driver's demand engine - percent torque";"0";"%"
"5138.4198447";"Calculated instant fuel rate";"1601.55002386495";"l/h"
"5138.4199188";"Actual engine - percent torque";"0";"%"
"5138.420033";"Engine reference torque";"32031";"Nm"
"5138.4201697";"Engine Percent Torque Data at idle";"0";"%"
"5138.420245";"Fuel used";"0.208823610628381";"l"
"5138.420358";"Engine Percent Torque Data at Point 2";"-94";"%"
"5138.4203689";"Instant engine power (based on fuel consumption)";"5215.58645371829";"hp"
"5138.4205347";"Engine Percent Torque Data at Point 3";"13";"%"
"5138.4206854";"Engine Percent Torque Data at Point 4";"91";"%"
"5138.4208289";"Engine Percent Torque Data at Point 5";"80";"%"
"5138.4208292";"Average fuel consumption";"1203.3250617752";"l/100km"
"5138.4209653";"Mass Air Flow Sensor A";"252.3125";"g/sec"
"5138.4210033";"Fuel used (total)";"5.99586930907458";"l"
"5138.4211279";"Fuel used price";"0.269382457710611";"€"
"5138.421207";"Engine coolant temperature (A)";"-9";"℃"
"5138.4214434";"Intake air temperature B1S1";"-9";"℃"
"5138.4216801";"Average fuel consumption km/l.";"0.0831030643145383";"km/l."
"5138.4217492";"Intake air temperature B1S3";"176";"℃"
"5138.4218939";"Intake air temperature B2S1";"165";"℃"
"5138.4220079";"Intake air temperature B2S2";"89";"℃"
"5138.4221259";"Intake air temperature B2S3";"205";"℃"
"5138.4221601";"Fuel used price (total)";"7.73467140870621";"€"
"5138.4222985";"Commanded EGR duty (A)";"12";"%"
"5138.4225358";"EGR error (A)";"68";"%"
"5138.4227028";"Commanded EGR duty (B)";"80";"%"
"5138.4228328";"Actual EGR (B)";"50";"%"
"5138.4229461";"EGR error (B)";"91";"%"
"5138.4230582";"Commanded Intake Air Flow A Control";"12";"%"
"5138.4233571";"Commanded Intake Air Flow B Control";"84";"%"
"5138.4234782";"Relative Intake Air Flow B Position ";"80";"%"
"5138.4236093";"EGR Temp Bank 1 Sensor 1";"-9";"℃"
"5138.4239029";"EGR Temp Bank 2 Sensor 1";"176";"℃"
"5138.4240187";"EGR Temp Bank 2 Sensor 2";"165";"℃"
"5138.424136";"Commanded Throttle Actuator A Control";"12";"%"
"5138.4243815";"Commanded Throttle Actuator B Control ";"84";"%"
"5138.4244951";"Relative Throttle B Position";"80";"%"
"5138.4246089";"Commanded Fuel Rail Pressure ";"80740";"kPa"
"5138.4249047";"Fuel Rail Temperature";"89";"℃"
"5138.42502";"Commanded Injection Control Pressure ";"80740";"kPa"
"5138.4252517";"Turbocharger Compressor Inlet Pressure Sensor A ";"31";"kPa"
"5138.4254989";"Commanded Boost Pressure A";"252.3125";"kPa"
"5138.4257479";"Commanded Boost Pressure B";"1039.65625";"kPa"
"5138.4259331";"Boost Pressure Sensor B";"1461.5625";"kPa"
"5138.4260571";"Commanded Variable Geometry Turbo A Position ";"12";"%"
"5138.4263129";"Commanded Variable Geometry Turbo B Position ";"12";"%"
"5138.4265287";"Variable Geometry Turbo B Position ";"80";"%"
"5138.4266476";"Commanded Wastegate A Position";"12";"%"
"5138.4268929";"Commanded Wastegate B Position";"84";"%"
"5138.4270287";"Wastegate B Position";"80";"%"
"5138.4271458";"Exhaust Pressure Sensor Bank 1 ";"0.31";"kPa"
"5138.4274577";"Turbocharger A RPM";"8074";"rpm"
"5138.4277418";"Turbocharger A Compressor Inlet Temperature ";"-9";"℃"
"5138.4279872";"Turbocharger A Turbine Inlet Temperature";"5510.1";"℃"
"5138.4281308";"Turbocharger A Turbine Outlet Temperature ";"3286.9";"℃"
"5138.4282681";"Turbocharger B Compressor Inlet Temperature ";"-9";"℃"
"5138.4284978";"Turbocharger B Turbine Inlet Temperature ";"5510.1";"℃"
"5138.428641";"Turbocharger B Turbine Outlet Temperature";"3286.9";"℃"
"5138.4287737";"Charge Air Cooler Temperature Bank 1, Sensor 1 ";"-9";"℃"
"5138.4290032";"Charge Air Cooler Temperature Bank 2, Sensor 1 ";"176";"℃"
"5138.4291279";"Charge Air Cooler Temperature Bank 2, Sensor 2";"165";"℃"
"5138.4293042";"Exhaust Gas Temperature Bank 1, Sensor 1 ";"767.4";"℃"
"5138.4299447";"Exhaust Gas Temperature Bank 1, Sensor 3 ";"3286.9";"℃"
"5138.4301572";"Exhaust Gas Temperature Bank 1, Sensor 4 ";"4637";"℃"
"5138.430318";"Exhaust Gas Temperature Bank 2, Sensor 1 ";"3514.4";"℃"
"5138.4305615";"Exhaust Gas Temperature Bank 2, Sensor 3 ";"6250.2";"℃"
"5138.4307045";"Exhaust Gas Temperature Bank 2, Sensor 4";"4539.3";"℃"
"5138.4308777";"Diesel Particulate Filter Bank 1 Delta Pressure";"-246.94";"kPa"
"5138.4311142";"Diesel Particulate Filter Bank 1 Outlet Pressure ";"332.69";"kPa"
"5138.4313274";"Diesel Particulate Filter Bank 2 Delta Pressure ";"-246.94";"kPa"
"5138.4316192";"Diesel Particulate Filter Bank 2 Outlet Pressure";"332.69";"kPa"
"5138.4317342";"DPF Bank 1 Inlet Temperature Sensor ";"767.4";"℃"
"5138.4320189";"DPF Bank 2 Inlet Temperature Sensor";"3286.9";"℃"
"5138.4322985";"NOx Sensor Concentration Bank 1 Sensor 1 ";"8074";"ppm"
